QA output created by 1078

=== pcp-pidstat without filters
Linux  4.4.0-31-generic  (ram-Lenovo)  08/05/16  x86_64    (4 CPU)
Timestamp        UID	PID	usr	system	guest	%CPU	CPU	Command
07:35:07         0	250	0.0	0.0	0.0	0.0	1	raid5wq
07:35:07         0	280	0.0	0.0	0.0	0.0	0	bioset
07:35:07         0	306	0.0	0.0	0.0	0.0	1	kworker/1:1H
07:35:07         0	308	0.0	0.0	0.0	0.0	3	jbd2/sda8-8
07:35:07         0	309	0.0	0.0	0.0	0.0	0	ext4-rsv-conver
07:35:07         0	356	0.0	0.0	0.0	0.0	1	kauditd
07:35:07         0	367	0.0	0.0	0.0	0.0	3	systemd-journal
07:35:07         0	385	0.0	0.0	0.0	0.0	3	lvmetad
07:35:07         0	398	0.0	0.0	0.0	0.0	0	systemd-udevd
07:35:07         0	413	0.0	0.0	0.0	0.0	2	kworker/2:1H
07:35:07         0	463	0.0	0.0	0.0	0.0	0	irq/29-mei_me
07:35:07         0	464	0.0	0.0	0.0	0.0	3	edac-poller
07:35:07         0	482	0.0	0.0	0.0	0.0	0	kworker/0:1H
07:35:07         0	484	0.0	0.0	0.0	0.0	3	kworker/3:1H
07:35:07         0	577	0.0	0.0	0.0	0.0	3	cfg80211
07:35:07         0	631	0.0	0.0	0.0	0.0	0	wl_event_handle
07:35:07         0	636	0.0	0.0	0.0	0.0	1	kvm-irqfd-clean
07:35:07         0	667	0.0	0.0	0.0	0.0	1	kmemstick
07:35:07         0	668	0.0	0.0	0.0	0.0	2	rtsx_usb_ms_1
07:35:07         0	682	0.0	0.0	0.0	0.0	0	jbd2/sda10-8
07:35:07         0	683	0.0	0.0	0.0	0.0	2	ext4-rsv-conver
07:35:07         0	687	0.0	0.0	0.0	0.0	1	jbd2/sda9-8
07:35:07         0	688	0.0	0.0	0.0	0.0	0	ext4-rsv-conver
07:35:07         100	829	0.0	0.0	0.0	0.0	3	systemd-timesyn
07:35:07         0	905	0.0	0.0	0.0	0.0	0	cron
07:35:07         111	909	0.0	0.0	0.0	0.0	0	avahi-daemon
07:35:07         109	913	0.0	0.0	0.0	0.0	2	whoopsie
07:35:07         0	917	0.0	0.0	0.0	0.0	2	systemd-logind
07:35:07         0	921	0.0	0.0	0.0	0.0	2	accounts-daemon
07:35:07         106	923	0.0	0.0	0.0	0.0	1	dbus-daemon
07:35:07         111	937	0.0	0.0	0.0	0.0	1	avahi-daemon
07:35:07         0	942	0.0	0.0	0.0	0.0	0	atd
07:35:07         0	945	0.0	0.0	0.0	0.0	3	NetworkManager
07:35:07         104	947	0.0	0.0	0.0	0.0	0	rsyslogd
07:35:07         0	950	0.0	0.0	0.0	0.0	2	acpid
07:35:07         0	958	0.0	0.0	0.0	0.0	2	cups-browsed
07:35:07         0	963	0.0	0.0	0.0	0.0	3	thermald
07:35:07         0	969	0.0	0.0	0.0	0.0	0	ModemManager
07:35:07         0	992	0.0	0.0	0.0	0.0	3	snapd
07:35:07         0	1083	0.0	0.0	0.0	0.0	2	irqbalance
07:35:07         0	1084	0.0	0.0	0.0	0.0	2	mdadm
07:35:07         0	1094	0.0	0.0	0.0	0.0	2	polkitd
07:35:07         0	1117	0.0	0.0	0.0	0.0	1	lightdm
07:35:07         0	1145	0.0	1.0	0.0	1.0	2	Xorg
07:35:07         124	1231	0.0	0.0	0.0	0.0	3	postgres
07:35:07         999	1233	0.0	0.0	0.0	0.0	0	pmcd
07:35:07         0	1235	0.0	0.0	0.0	0.0	2	pmdaroot
07:35:07         0	1236	0.0	0.0	0.0	0.0	3	wpa_supplicant
07:35:07         1000	1238	0.0	1.0	0.0	1.0	3	pmdaproc
07:35:07         0	1240	0.0	0.0	0.0	0.0	0	pmdaxfs
07:35:07         999	1241	0.0	0.0	0.0	0.0	2	pmdasample
07:35:07         0	1242	0.0	0.0	0.0	0.0	1	pmdalinux
07:35:07         999	1243	0.0	0.0	0.0	0.0	3	pmdasimple
07:35:07         124	1397	0.0	0.0	0.0	0.0	0	postgres
07:35:07         124	1398	0.0	0.0	0.0	0.0	0	postgres
07:35:07         124	1399	0.0	0.0	0.0	0.0	2	postgres
07:35:07         124	1400	0.0	0.0	0.0	0.0	3	postgres
07:35:07         124	1401	0.0	0.0	0.0	0.0	3	postgres
07:35:07         1000	2358	0.0	0.0	0.0	0.0	3	sh
07:35:07         1000	2360	0.0	0.0	0.0	0.0	0	make
07:35:07         0	3160	0.0	0.0	0.0	0.0	2	dhclient
